logT PP1 PP2 PP3 CNO
5.3331333133313334 0.006385327202429067 0.7924747193604513 0.2011399534371196 6.674004899858601e-19
5.333633363336333 0.006363025738713905 0.7924925062819641 0.20114446797932198 6.780177010764077e-19
5.334133413341334 0.0063408101789421585 0.792510224689288 0.20114896513176989 6.887995874080276e-19
5.334633463346335 0.006318680166166915 0.7925278748671121 0.20115344496672102 6.997486361666889e-19
5.335133513351336 0.006296635345010211 0.7925454570988744 0.20115790755611546 7.108673710679787e-19
5.335633563356335 0.006274675361660471 0.7925629716667633 0.20116235297157617 7.221583528783507e-19
5.336133613361336 0.006252799863860407 0.792580418851728 0.2011667812844115 7.336241799428999e-19
5.336633663366337 0.006231008500903079 0.7925977989334809 0.20117119256561594 7.452674887210134e-19
5.337133713371337 0.006209300923624308 0.7926151121905041 0.2011755868858717 7.570909543289998e-19
5.3376337633763375 0.0061876767843947085 0.792632358900055 0.20117996431555027 7.69097291090428e-19
5.338133813381338 0.006166135737113414 0.7926495393381728 0.2011843249247137 7.812892530940916e-19
5.338633863386338 0.006144677437200726 0.792666653779683 0.20118866878311623 7.936696347592594e-19
5.339133913391339 0.006123301541592202 0.7926837024982026 0.20119299596020515 8.062412714095667e-19
5.33963396339634 0.0061020077087294835 0.7927006857661475 0.2011973065251231 8.190070398536255e-19
5.34013401340134 0.00608079559855552 0.7927176038547358 0.20120160054670866 8.319698589748235e-19
5.340634063406341 0.006059664872507656 0.7927344570339945 0.20120587809349788 8.451326903284709e-19
5.341134113411341 0.006038615193508439 0.7927512455727654 0.20121013923372627 8.584985387472442e-19
5.341634163416342 0.006017646225962257 0.7927679697387086 0.20121438403532932 8.720704529555099e-19
5.3421342134213425 0.005996757635745663 0.79278462979831 0.20121861256594434 8.858515261912232e-19
5.342634263426342 0.005975949090203364 0.7928012260168847 0.2012228248929118 8.998448968372496e-19
5.343134313431343 0.005955220258137468 0.7928177586585857 0.20122702108327678 9.140537490605126e-19
5.343634363436344 0.005934570809805719 0.7928342279864043 0.20123120120378998 9.284813134607443e-19
5.344134413441344 0.005914000416911808 0.7928506342621789 0.2012353653209092 9.431308677275078e-19
5.3446344634463445 0.005893508752598631 0.7928669777466005 0.20123951350080088 9.580057373064225e-19
5.345134513451345 0.005873095491443364 0.7928832586992154 0.20124364580934134 9.731092960747179e-19
5.345634563456345 0.005852760309449771 0.7928994773784325 0.20124776231211775 9.884449670257175e-19
5.346134613461346 0.005832502884042667 0.7929156340415272 0.20125186307443005 1.0040162229631708e-18
5.346634663466347 0.005812322894059458 0.7929317289446487 0.2012559481612919 1.0198265872042162e-18
5.347134713471347 0.005792220019746347 0.7929477623428218 0.20126001763743193 1.0358796342931826e-18
5.347634763476348 0.005772193942749238 0.7929637344899555 0.20126407156729528 1.0521789907238335e-18
5.348134813481348 0.005752244346110008 0.7929796456388454 0.2012681100150446 1.0687283356727636e-18
5.348634863486349 0.005732370914258317 0.79299549604118 0.20127213304456174 1.0855314017420413e-18
5.3491349134913495 0.005712573333005117 0.7930112859475462 0.2012761407194486 1.1025919757117844e-18
5.349634963496349 0.005692851289537822 0.7930270156074334 0.2012801331030288 1.1199138993037208e-18
5.35013501350135 0.005673204472412727 0.7930426852692387 0.20128411025834855 1.1375010699549654e-18
5.350635063506351 0.005653632571549563 0.7930582951802722 0.2012880722481783 1.1553574416017721e-18
5.351135113511351 0.005634135278224489 0.7930738455867617 0.20129201913501374 1.1734870254748385e-18
5.3516351635163515 0.005614712285065176 0.7930893367338577 0.20129595098107703 1.1918938909049719e-18
5.352135213521352 0.005595363286043042 0.7931047688656386 0.20129986784831833 1.210582166139418e-18
5.352635263526352 0.005576087976468255 0.7931201422251151 0.20130376979841685 1.2295560391701132e-18
5.353135313531353 0.005556886052983147 0.7931354570542348 0.20130765689278188 1.248819758572641e-18
5.353635363536354 0.005537757213556291 0.7931507135938891 0.20131152919255463 1.2683776343565564e-18
5.354135413541354 0.005518701157476455 0.7931659120839148 0.20131538675860866 1.2882340388276561e-18
5.354635463546355 0.005499717585347223 0.7931810527631011 0.2013192296515516 1.308393407461918e-18
5.355135513551355 0.0054808061990792665 0.7931961358691941 0.20132305793172653 1.328860239790533e-18
5.355635563556356 0.005461966701886115 0.7932111616389013 0.20132687165921262 1.3496391002983487e-18
5.3561356135613565 0.005443198798277586 0.7932261303078958 0.2013306708938267 1.3707346193332283e-18
5.356635663566356 0.0054245021940529615 0.7932410421108226 0.20133445569512454 1.3921514940282037e-18
5.357135713571357 0.005405876596297871 0.7932558972813005 0.20133822612240163 1.413894489236896e-18
5.357635763576358 0.005387321713374906 0.7932706960519303 0.20134198223469477 1.4359684384800068e-18
5.358135813581358 0.005368837254919651 0.7932854386542971 0.20134572409078322 1.458378244905881e-18
5.3586358635863585 0.00535042293183579 0.7933001253189748 0.20134945174918953 1.4811288822642344e-18
5.359135913591359 0.005332078456287185 0.7933147562755318 0.201353165268181 1.5042253958916425e-18
5.35963596359636 0.005313803541693525 0.7933293317525355 0.2013568647057709 1.5276729037120453e-18
5.36013601360136 0.005295597902724601 0.793343851977556 0.20136055011971934 1.551476597249542e-18
5.360636063606361 0.005277461255293699 0.7933583171771715 0.2013642215675347 1.5756417426557078e-18
5.361136113611361 0.005259393316553152 0.7933727275769722 0.2013678791064746 1.6001736817503135e-18
5.361636163616362 0.005241393804887341 0.7933870834015654 0.20137152279354714 1.6250778330758608e-18
5.362136213621362 0.005223462439908446 0.7934013848745796 0.20137515268551195 1.6503596929673084e-18
5.362636263626363 0.00520559894245009 0.7934156322186684 0.2013787688388814 1.6760248366356155e-18
5.3631363136313634 0.005187803034561503 0.7934298256555167 0.20138237130992184 1.7020789192650805e-18
5.363636363636363 0.005170074439503597 0.7934439654058422 0.20138596015465415 1.7285276771277453e-18
5.364136413641364 0.005152412881740232 0.7934580516894039 0.20138953542885596 1.755376928709819e-18
5.364636463646365 0.005134818086936414 0.7934720847250022 0.20139309718806145 1.782632575856161e-18
5.365136513651365 0.005117289781950892 0.7934860647304858 0.20139664548756347 1.810300604928066e-18
5.365636563656365 0.005099827694830761 0.7934999919227553 0.2014001803824139 1.8383870879780576e-18
5.366136613661366 0.005082431554806641 0.7935138665177679 0.20140370192742552 1.866898183939393e-18
5.366636663666367 0.005065101092286249 0.7935276887305412 0.20140721017717247 1.8958401398316922e-18
5.367136713671368 0.005047836038850386 0.7935414587751581 0.20141070518599155 1.9252192919840604e-18
5.3676367636763676 0.005030636127247134 0.7935551768647697 0.20141418700798322 1.955042067273056e-18
5.368136813681368 0.005013501091385846 0.7935688432116011 0.2014176556970129 1.9853149843780112e-18
5.368636863686369 0.0049964306663325955 0.7935824580269555 0.20142111130671186 2.0160446550531594e-18
5.369136913691369 0.0049794245883051785 0.7935960215212166 0.20142455389047825 2.0472377854165935e-18
5.36963696369637 0.004962482594666474 0.7936095339038554 0.20142798350147828 2.0789011772569746e-18
5.37013701370137 0.004945604423921364 0.7936229953834315 0.20143140019264713 2.1110417293574147e-18
5.37063706370637 0.004928789815709541 0.7936364061676002 0.20143480401669014 2.1436664388367226e-18
5.371137113711371 0.004912038510801958 0.7936497664631142 0.20143819502608376 2.1767824025099546e-18
5.371637163716372 0.00489535025109338 0.7936630764758298 0.20144157327307696 2.2103968182647065e-18
5.372137213721372 0.004878724779600946 0.7936763364107077 0.2014449388096913 2.244516986459488e-18
5.372637263726372 0.004862161840455454 0.7936895464718213 0.2014482916877231 2.2791503113367544e-18
5.373137313731373 0.004845661178898088 0.7937027068623581 0.20145163195874388 2.314304302457736e-18
5.373637363736374 0.004829222541275663 0.7937158177846232 0.2014549596741012 2.3499865761554195e-18
5.374137413741375 0.004812845675034103 0.7937288794400457 0.2014582748849203 2.386204857006502e-18
5.3746374637463745 0.004796530328715324 0.7937418920291803 0.2014615776421045 2.4229669793239892e-18
5.375137513751375 0.004780276251950137 0.7937548557517133 0.20146486799633656 2.4602808886687133e-18
5.375637563756376 0.004764083195455579 0.7937677708064648 0.20146814599807955 2.49815464338211e-18
5.376137613761376 0.004747950911028893 0.7937806373913933 0.20147141169757785 2.5365964161383783e-18
5.376637663766377 0.004731879151541572 0.7937934557036003 0.20147466514485818 2.575614495517466e-18
5.377137713771377 0.004715867670936082 0.7938062259393331 0.20147790638973065 2.6152172875996936e-18
5.377637763776377 0.004699916224220877 0.7938189482939895 0.20148113548178959 2.655413317581297e-18
5.378137813781378 0.00468402456746461 0.7938316229621208 0.20148435247041457 2.6962112314112923e-18
5.378637863786379 0.004668192457791891 0.7938442501374366 0.2014875574047715 2.737619797449587e-18
5.379137913791379 0.004652419653378461 0.793856830012808 0.20149075033381345 2.779647908148731e-18
5.379637963796379 0.004636705913446845 0.7938693627802715 0.20149393130628168 2.8223045817567297e-18
5.38013801380138 0.00462105099826054 0.7938818486310328 0.20149710037070653 2.8655989640419043e-18
5.380638063806381 0.004605454669120094 0.7938942877554712 0.20150025757540868 2.909540330042459e-18
5.381138113811382 0.004589916688358143 0.7939066803431422 0.20150340296849975 2.954138085838193e-18
5.3816381638163815 0.004574436819336014 0.7939190265827809 0.20150653659788303 2.9994017703464275e-18
5.382138213821382 0.004559014826435713 0.7939313266623089 0.20150965851125524 3.045341057138829e-18
5.382638263826383 0.004543650475059305 0.793943580768834 0.20151276875610674 3.0919657562879486e-18
5.383138313831383 0.004528343531621445 0.7939557890886557 0.20151586737972277 3.1392858162322704e-18
5.383638363836384 0.004513093763546345 0.7939679518072694 0.20151895442918424 3.187311325670365e-18
5.384138413841384 0.004497900939262424 0.7939800691093689 0.20152202995136875 3.2360525154770305e-18
5.384638463846384 0.0044827648281980164 0.7939921411788505 0.20152509399295152 3.285519760647089e-18
5.385138513851385 0.004467685200776851 0.7940041681988168 0.2015281466004063 3.335723582263479e-18
5.385638563856386 0.004452661828413149 0.7940161503515806 0.20153118782000623 3.3866746494915805e-18
5.386138613861386 0.004437694483507928 0.7940280878186673 0.2015342176978248 3.4383837816007814e-18
5.386638663866386 0.004422782939443987 0.7940399807808194 0.20153723627973671 3.490861950011478e-18
5.387138713871387 0.00440792697058175 0.7940518294179995 0.20154024361141873 3.544120280369875e-18
5.387638763876388 0.004393126352254326 0.7940636339093949 0.20154323973835073 3.598170054650069e-18
5.388138813881389 0.00437838086076361 0.7940753944334199 0.2015462247058165 3.6530227132833326e-18
5.3886388638863885 0.0043636902733757725 0.7940871111677196 0.20154919855890469 3.7086898573165915e-18
5.389138913891389 0.004349054368317024 0.7940987842891735 0.20155216134250944 3.765183250597924e-18
5.38963896389639 0.0043344729247682835 0.7941104139738999 0.20155511310133187 3.8225148219915275e-18
5.39013901390139 0.004319945722862959 0.7941220003972572 0.2015580538798799 3.880696667623155e-18
5.390639063906391 0.004305472543680665 0.7941335437338491 0.20156098372247033 3.939741053152095e-18
5.391139113911391 0.004291053169243447 0.7941450441575277 0.20156390267322888 3.999660416075709e-18
5.391639163916391 0.004276687382512362 0.7941565018413963 0.20156681077609134 4.06046736806286e-18
5.392139213921392 0.004262374967382272 0.7941679169578133 0.2015697080748045 4.122174697319478e-18
5.392639263926393 0.004248115708677137 0.7941792896783959 0.2015725946129269 4.184795370981598e-18
5.3931393139313935 0.00423390939214847 0.7941906201740221 0.20157547043382942 4.2483425375464896e-18
5.393639363936393 0.0042197558044676595 0.7942019086148355 0.2015783355806967 4.312829529327329e-18
5.394139413941394 0.004205654733223967 0.7942131551702484 0.2015811900965277 4.37826986494703e-18
5.394639463946395 0.004191605966920269 0.7942243600089436 0.2015840340241362 4.444677251861377e-18
5.395139513951396 0.004177609294968094 0.7942355232988797 0.2015868674061522 4.512065588915127e-18
5.395639563956395 0.004163664507683872 0.7942466452072936 0.20158969028502247 4.5804489689333655e-18
5.396139613961396 0.004149771396285446 0.7942577259007033 0.20159250270301132 4.649841681345967e-18
5.396639663966397 0.004135929752886938 0.7942687655449115 0.20159530470220166 4.7202582148450326e-18
5.397139713971397 0.004122139370495763 0.7942797643050088 0.20159809632449546 4.7917132600788095e-18
5.3976397639763976 0.004108400043007311 0.7942907223453776 0.20160087761161502 4.86422171238111e-18
5.398139813981398 0.0040947115652028064 0.7943016398296938 0.20160364860510332 4.937798674534669e-18
5.398639863986398 0.004081073732743441 0.7943125169209313 0.20160640934632526 5.012459459571656e-18
5.399139913991399 0.004067486342167343 0.7943233537813646 0.201609159876468 5.088219593611056e-18
5.3996399639964 0.00405394919088551 0.7943341505725724 0.20161190023654224 5.165094818732238e-18
5.4001400140014 0.004040462077177973 0.7943449074554394 0.20161463046738262 5.243101095886551e-18
5.400640064006401 0.004027024800189315 0.7943556245901618 0.2016173506096488 5.32225460784694e-18
5.401140114011401 0.004013637159925804 0.794366302136248 0.20162006070382615 5.4025717621955095e-18
5.401640164016402 0.004000298957250468 0.7943769402525231 0.20162276079022634 5.484069194351274e-18
5.4021402140214025 0.003987009993879705 0.7943875390971319 0.20162545090898848 5.566763770634697e-18
5.402640264026402 0.00397377007237932 0.7943980988275411 0.20162813110007963 5.6506725913746976e-18
5.403140314031403 0.003960578996161028 0.7944086196005433 0.20163080140329573 5.735812994056363e-18
5.403640364036404 0.003947436569478317 0.7944191015722595 0.20163346185826223 5.822202556506995e-18
5.404140414041404 0.003934342597422535 0.7944295448981425 0.20163611250443494 5.909859100123809e-18
5.4046404640464045 0.003921296885919345 0.7944399497329799 0.20163875338110088 5.998800693148593e-18
5.405140514051405 0.00390829924172531 0.7944503162308959 0.20164138452737873 6.089045653977913e-18
5.405640564056405 0.0038953494724231247 0.7944606445453568 0.20164400598222013 6.180612554519221e-18
5.406140614061406 0.0038824473864191513 0.7944709348291711 0.20164661778440976 6.27352022359351e-18
5.406640664066407 0.003869592792938695 0.7944811872344946 0.20164921997256668 6.367787750377062e-18
5.407140714071407 0.003856785502022765 0.7944914019128324 0.20165181258514484 6.463434487890047e-18
5.407640764076408 0.0038440253245246247 0.7945015790150418 0.20165439566043353 6.5604800565314076e-18
5.408140814081408 0.0038313120721058065 0.7945117186913354 0.2016569692365587 6.6589443476583196e-18
5.408640864086409 0.003818645557232369 0.7945218210912843 0.20165953335148337 6.758847527211573e-18
5.4091409140914095 0.0038060255931712823 0.7945318863638204 0.20166208804300828 6.860210039388025e-18
5.409640964096409 0.003793451993987683 0.7945419146572396 0.20166463334877274 6.963052610362888e-18
5.41014101410141 0.0037809245745399006 0.7945519061192047 0.2016671693062555 7.067396252055886e-18
5.410641064106411 0.003768443150476942 0.794561860896748 0.20166969595277504 7.173262265950346e-18
5.411141114111411 0.003756007538234423 0.7945717791362746 0.20167221332549098 7.280672246957086e-18
5.4116411641164115 0.0037436175550314547 0.7945816609835646 0.20167472146140394 7.389648087335246e-18
5.412141214121412 0.003731273018866694 0.7945915065837762 0.2016772203973571 7.500211980653679e-18
5.412641264126412 0.0037189737485148404 0.7946013160814489 0.20167971017003616 7.612386425813367e-18
5.413141314131413 0.0037067195635236863 0.7946110896205056 0.20168219081597064 7.726194231115693e-18
5.413641364136414 0.0036945102842100104 0.7946208273442558 0.20168466237153432 7.841658518384103e-18
5.414141414141414 0.00368234573165664 0.7946305293953976 0.2016871248729457 7.958802727141753e-18
5.414641464146415 0.0036702257277083984 0.7946401959160223 0.20168957835626936 8.077650618837384e-18
5.415141514151415 0.003658150094969407 0.7946498270476147 0.20169202285741583 8.198226281131853e-18
5.415641564156416 0.0036461186567990573 0.794659422931058 0.2016944584121431 8.32055413223647e-18
5.4161416141614165 0.0036341312373092314 0.7946689837066343 0.20169688505605646 8.44465892530637e-18
5.416641664166416 0.003622187661360327 0.7946785095140297 0.20169930282461002 8.570565752891727e-18
5.417141714171417 0.003610287754557986 0.7946880004923351 0.20170171175310683 8.698300051446417e-18
5.417641764176418 0.0035984313432502707 0.7946974567800501 0.20170411187669962 8.827887605895595e-18
5.418141814181418 0.0035866182545239247 0.7947068785150844 0.2017065032303918 8.959354554255655e-18
5.4186418641864185 0.0035748483162009615 0.7947162658347613 0.20170888584903765 9.092727392324998e-18
5.419141914191419 0.0035631213568353675 0.7947256188758212 0.20171125976734355 9.228032978421063e-18
5.41964196419642 0.003551437205710826 0.7947349377744213 0.201713625019868 9.36529853819259e-18
5.42014201420142 0.0035397956928353413 0.7947442226661418 0.20171598164102286 9.504551669476998e-18
5.420642064206421 0.003528196648940496 0.7947534736859858 0.2017183296650736 9.645820347239934e-18
5.421142114211421 0.0035166399054757116 0.7947626909683839 0.20172066912614042 9.789132928557024e-18
5.421642164216422 0.003505125294607429 0.7947718746471945 0.20172300005819818 9.934518157675695e-18
5.422142214221422 0.003493652649214097 0.7947810248557082 0.2017253224950778 1.0082005171134574e-17
5.422642264226423 0.0034822218028837905 0.7947901417266497 0.20172763647046638 1.0231623502947305e-17
5.4231423142314235 0.0034708325899111265 0.7947992253921807 0.20172994201790823 1.0383403089858374e-17
5.423642364236423 0.003459484845293506 0.7948082759839014 0.20173223917080507 1.0537374276655822e-17
5.424142414241424 0.0034481784047283733 0.7948172936328544 0.20173452796241723 1.069356782156597e-17
5.424642464246425 0.0034369131046103588 0.7948262784695259 0.20173680842586372 1.085201490170478e-17
5.425142514251425 0.003425688782027208 0.7948352306238495 0.20173908059412327 1.101274711860104e-17
5.425642564256425 0.0034145052747582175 0.7948441502252072 0.2017413445000346 1.1175796503801431e-17
5.426142614261426 0.003403362421269114 0.7948530374024334 0.20174360017629753 1.1341195524524278e-17
5.426642664266427 0.003392260060711214 0.7948618922838157 0.20174584765547313 1.1508977089411395e-17
5.427142714271428 0.003381198032916318 0.7948707149970992 0.2017480869699846 1.167917455433084e-17
5.427642764276428 0.003370176178395507 0.794879505669487 0.20175031815211766 1.185182172827209e-17
5.428142814281428 0.003359194338334196 0.7948882644276443 0.20175254123402164 1.202695287929831e-17
5.428642864286429 0.0033482523545906354 0.7948969913977 0.20175475624770942 1.2204602740588535e-17
5.429142914291429 0.0033373500696927197 0.7949056867052486 0.20175696322505862 1.2384806516552859e-17
5.42964296429643 0.0033264873268341465 0.7949143504753539 0.20175916219781198 1.2567599889018291e-17
5.43014301430143 0.003315663969872192 0.79492298283255 0.20176135319757774 1.2753019023504181e-17
5.43064306430643 0.0033048798433243797 0.794931583900845 0.20176353625583066 1.294110057556572e-17
5.431143114311431 0.00329413479236543 0.7949401538037221 0.20176571140391245 1.3131881697231209e-17
5.431643164316432 0.0032834286628254574 0.7949486926641424 0.2017678786730321 1.3325400043509323e-17
5.432143214321432 0.0032727613011854536 0.7949572006045478 0.2017700380942668 1.3521693778982021e-17
5.432643264326432 0.0032621325545749455 0.7949656777468626 0.20177218969856256 1.372080158448596e-17
5.433143314331433 0.0032515422707696546 0.7949741242124957 0.20177433351673452 1.3922762663870805e-17
5.433643364336434 0.0032409902981880624 0.7949825401223443 0.20177646957946774 1.412761675085129e-17
5.434143414341435 0.003230476485888729 0.7949909255967936 0.20177859791731764 1.433540411593773e-17
5.4346434643464345 0.003220000683567343 0.7949992807557219 0.20178071856071075 1.4546165573459138e-17
5.435143514351435 0.0032095627415536132 0.7950076057185012 0.2017828315399451 1.4759942488676166e-17
5.435643564356436 0.003199162510809438 0.7950159006039995 0.20178493688519103 1.4976776784978823e-17
5.436143614361436 0.0031887998429248185 0.7950241655305837 0.20178703462649142 1.5196710951178826e-17
5.436643664366437 0.003178474590116064 0.7950324006161213 0.20178912479376251 1.5419788048895847e-17
5.437143714371437 0.0031681866052223535 0.7950406059779831 0.20179120741679446 1.564605172003119e-17
5.437643764376437 0.0031579357417027966 0.795048781733045 0.20179328252525197 1.587554619433567e-17
5.438143814381438 0.003147721853635194 0.7950569279976903 0.20179535014867442 1.6108316297088078e-17
5.438643864386439 0.0031375447957108626 0.7950650448878122 0.20179741031647694 1.634440745684302e-17
5.439143914391439 0.0031274044232343116 0.795073132518815 0.20179946305795068 1.6583865713302452e-17
5.439643964396439 0.0031173005921185655 0.7950811910056179 0.20180150840226352 1.6826737725271902e-17
5.44014401440144 0.003107233158883695 0.7950892204626557 0.20180354637846046 1.70730707787169e-17
5.440644064406441 0.0030972019806536667 0.795097221003882 0.20180557701546428 1.7322912794933355e-17
5.441144114411442 0.0030872069151535774 0.7951051927427705 0.20180760034207604 1.7576312338799706e-17
5.4416441644164415 0.0030772478207073254 0.7951131357923171 0.20180961638697556 1.7833318627154363e-17
5.442144214421442 0.003067324556234516 0.7951210502650434 0.20181162517872217 1.8093981537263566e-17
5.442644264426443 0.003057436981248071 0.795128936272997 0.20181362674575493 1.8358351615401356e-17
5.443144314431443 0.0030475849558518437 0.7951367939277546 0.20181562111639348 1.8626480085535827e-17
5.443644364436444 0.003037768340737151 0.7951446233404244 0.20181760831883838 1.8898418858127424e-17
5.444144414441444 0.0030279869971811734 0.7951524246216471 0.20181958838117167 1.9174220539030632e-17
5.444644464446444 0.003018240787043758 0.7951601978815989 0.2018215613313574 1.9453938438514636e-17
5.445144514451445 0.003008529572764578 0.7951679432299932 0.20182352719724228 1.973762658039165e-17
5.445644564456446 0.002998853217361497 0.7951756607760826 0.20182548600655587 2.0025339711266062e-17
5.446144614461446 0.002989211584427312 0.7951833506286612 0.2018274377869115 2.0317133309888783e-17
5.446644664466446 0.002979604538126787 0.7951910128960666 0.20182938256580665 2.0613063596636307e-17
5.447144714471447 0.0029700319431954663 0.7951986476861813 0.2018313203706232 2.091318754311368e-17
5.447644764476448 0.002960493664935869 0.7952062551064357 0.2018332512286283 2.1217562881858784e-17
5.448144814481449 0.002950989569215311 0.7952138352638098 0.2018351751669749 2.1526248116188275e-17
5.4486448644864485 0.0029415195224640855 0.7952213882648342 0.2018370922127017 2.183930253015545e-17
5.449144914491449 0.0029320833916716875 0.7952289142155938 0.20183900239273445 2.215678619863256e-17
5.44964496449645 0.0029226810443856886 0.7952364132217286 0.2018409057338858 2.247875999752486e-17
5.45014501450145 0.0029133123487080927 0.7952438853884358 0.2018428022628562 2.280528561410098e-17
5.450645064506451 0.002903977173293944 0.795251330820472 0.20184469200623406 2.313642555747058e-17
5.451145114511451 0.002894675387347822 0.7952587496221554 0.20184657499049685 2.347224316916631e-17
5.451645164516451 0.002885406860622301 0.795266141897367 0.20184845124201067 2.3812802633888474e-17
5.452145214521452 0.002876171463414866 0.7952735077495536 0.20185032078703158 2.415816899035066e-17
5.452645264526453 0.0028669690665659897 0.7952808472817282 0.20185218365170576 2.450840814229302e-17
5.4531453145314535 0.0028577995414564923 0.7952881605964737 0.20185403986206987 2.4863586869602515e-17
5.453645364536453 0.002848662760004969 0.7952954477959432 0.20185588944405172 2.5223772839590594e-17
5.454145414541454 0.002839558594665997 0.7953027089818633 0.2018577324234707 2.5589034618413406e-17
5.454645464546455 0.0028304869184271803 0.7953099442555345 0.20185956882603828 2.595944168261161e-17
5.455145514551456 0.0028214476048066413 0.7953171537178348 0.20186139867735842 2.6335064430812527e-17
5.455645564556455 0.0028124405278516333 0.7953243374692203 0.2018632220029281 2.6715974195580058e-17
5.456145614561456 0.0028034655621353177 0.7953314956097268 0.20186503882813783 2.7102243255399033e-17
5.456645664566457 0.0027945225827546026 0.7953386282389735 0.201866849178272 2.7493944846806185e-17
5.457145714571457 0.00278561146532806 0.7953457354561624 0.20186865307850949 2.789115317668818e-17
5.457645764576458 0.002776732085993388 0.7953528173600825 0.20187045055392408 2.82939434347225e-17
5.458145814581458 0.002767884321405425 0.7953598740491098 0.20187224162948478 2.8702391805962145e-17
5.458645864586458 0.002759068048733402 0.7953669056212099 0.20187402633005666 2.9116575483594667e-17
5.459145914591459 0.0027502831456593666 0.7953739121739399 0.20187580468040078 2.9536572681850246e-17
5.45964596459646 0.0027415294903748973 0.79538089380445 0.20187757670517506 2.9962462649061614e-17
5.46014601460146 0.0027328069615797346 0.7953878506094855 0.20187934242893474 3.0394325680897097e-17
5.460646064606461 0.002724115438479354 0.7953947826853882 0.2018811018761326 3.0832243133757894e-17
5.461146114611461 0.0027154548007824373 0.7954016901280984 0.20188285507111928 3.1276297438327127e-17
5.461646164616462 0.00270682492869888 0.7954085730331567 0.20188460203814435 3.172657211330167e-17
5.4621462146214625 0.0026982257029375062 0.7954154314957061 0.20188634280135628 3.218315177927997e-17
5.462646264626462 0.002689657004704018 0.7954222656104932 0.20188807738480283 3.264612217283359e-17
5.463146314631463 0.002681118715698414 0.7954290754718697 0.20188980581243185 3.311557016073954e-17
5.463646364636464 0.002672610718113287 0.7954358611737954 0.20189152810809127 3.359158375439974e-17
5.464146414641464 0.002664132894631553 0.7954426228098385 0.20189324429553 3.407425212443149e-17
5.4646464646464645 0.0026556851284237717 0.7954493604731783 0.20189495439839805 3.4563665615433805e-17
5.465146514651465 0.002647267303146976 0.795456074256606 0.201896658440247 3.5059915760949435e-17
5.465646564656465 0.002638879302941255 0.7954627642525279 0.20189835644453077 3.5563095298582813e-17
5.466146614661466 0.0026305210124287367 0.7954694305529657 0.20190004843460552 3.6073298185347863e-17
5.466646664666467 0.0026221923167112533 0.7954760732495584 0.20190173443373044 3.6590619613164194e-17
5.467146714671467 0.0026138931013674803 0.7954826924335645 0.201903414465068 3.711515602454819e-17
5.467646764676468 0.0026056232524517974 0.7954892881958635 0.2019050885516847 3.764700512852852e-17
5.468146814681468 0.0025973826564917556 0.7954958606269574 0.20190675671655087 3.818626591672341e-17
5.468646864686469 0.00258917120048555 0.7955024098169726 0.20190841898254183 3.873303867961971e-17
5.4691469146914695 0.0025809887719012003 0.795508935855661 0.2019100753724378 3.928742502307565e-17
5.469646964696469 0.002572835258673014 0.7955154388324025 0.2019117259089243 3.984952788498722e-17
5.47014701470147 0.0025647105492005605 0.7955219188362063 0.2019133706145932 4.041945155219974e-17
5.470647064706471 0.0025566145323461173 0.7955283759557117 0.20191500951194213 4.0997301677592445e-17
5.471147114711471 0.002548547097432921 0.7955348102791913 0.20191664262337577 4.158318529738711e-17
5.4716471647164715 0.00254050813424315 0.7955412218945511 0.20191826997120585 4.2177210848683283e-17
5.472147214721472 0.002532497533015313 0.7955476108893331 0.20191989157765153 4.2779488187158266e-17
5.472647264726472 0.002524515184443274 0.7955539773507166 0.20192150746484008 4.339012860504987e-17
5.473147314731473 0.0025165609796732966 0.7955603213655197 0.20192311765480692 4.400924484931234e-17
5.473647364736474 0.002508634810302649 0.795566643020201 0.2019247221694964 4.4636951140004394e-17
5.474147414741474 0.002500736568377316 0.7955729424008608 0.20192632103076183 4.527336318890243e-17
5.474647464746475 0.002492866146389983 0.7955792195932438 0.20192791426036621 4.591859821834479e-17
5.475147514751475 0.002485023437278765 0.7955854746827389 0.2019295018799824 4.6572774980314873e-17
5.475647564756476 0.0024772083344239875 0.7955917077543824 0.2019310839111936 4.723601377572416e-17
5.4761476147614765 0.002469420731647651 0.7955979188928585 0.20193266037549384 4.790843647396641e-17
5.476647664766476 0.0024616605232103046 0.7956041081825016 0.20193423129428809 4.859016653268368e-17
5.477147714771477 0.0024539276038099593 0.795610275707297 0.20193579668889297 4.928132901779951e-17
5.477647764776478 0.002446221868579538 0.7956164215508834 0.20193735658053694 4.9982050623752085e-17
5.478147814781478 0.0024385432130854695 0.7956225457965538 0.20193891099036082 5.069245969402986e-17
5.4786478647864785 0.0024308915333257674 0.7956286485272563 0.20194045993941795 5.141268624191342e-17
5.479147914791479 0.002423266725727534 0.7956347298255977 0.20194200344867486 5.2142861971477594e-17
5.47964796479648 0.0024156686871459002 0.7956407897738427 0.20194354153901145 5.288312029887152e-17
5.48014801480148 0.002408097314861392 0.7956468284539172 0.20194507423122146 5.363359637381423e-17
5.480648064806481 0.002400552506578691 0.7956528459474085 0.20194660154601282 5.4394427101409223e-17
5.481148114811481 0.002393034160424631 0.7956588423355674 0.20194812350400798 5.516575116416318e-17
5.481648164816482 0.0023855421749458187 0.7956648176993097 0.20194964012574435 5.594770904430285e-17
5.482148214821482 0.0023780764491075283 0.7956707721192177 0.2019511514316747 5.674044304636874e-17
